grossprofit_margin,roe,roa,longdebt_to_workingcapital,q_sales_yoy,q_op_yoy,equity_yoy,turnover_rate,bp,ep,sp,company_code
30.975832,5.6073475,4.6927156,0.037925832,34.006783,143.66055,3.2243156,2.4634855,0.29802695,0.016062109,0.16660722,300234.csv
59.157356,2.247546,1.9262521,0.13216291,14.224049,12.342733,2.5324328,1.3527044,0.30266112,0.02648373,0.23339446,002424.csv
56.981033,9.197229,9.259268,0.029355396,27.669085,178.7951,57.018517,3.229284,0.30184013,0.0390779,0.0893441,300401.csv
22.044653,-1.1971275,0.15455168,1.5016156,19.403776,5.8104415,-9.640635,0.8074706,0.6717791,0.070708916,0.8049435,000981.csv
27.051243,9.363895,8.585041,0.040459454,42.689365,46.45718,100.20548,3.1018977,0.39004356,0.037958886,0.20741178,300735.csv
13.496357,1.9966726,1.1243359,0.09293061,36.643375,32.03046,13.551262,1.4060233,0.3491815,0.035095707,0.33439487,600728.csv
21.775442,1.2260302,1.1352365,0.5373222,30.923607,161.6424,-6.2164335,1.7268863,0.47923064,0.016571285,0.116097115,002346.csv
26.731289,4.731215,4.3962603,0.15448682,23.44537,22.74822,11.774798,2.268939,0.36049142,0.03149914,0.19074616,002273.csv
22.897242,-6.7429695,0.1421141,3.4116633,-18.473166,-1217.9329,0.8602577,1.7710028,0.55983573,0.03903463,0.96022624,000679.csv
28.80027,7.498108,5.774843,0.173939,17.78553,30.411438,38.046265,7.048176,0.21758926,0.02205778,0.1890932,300739.csv
11.400725,3.4074554,2.299233,0.044724803,24.539032,115.39788,1.8373982,0.48053494,1.2372452,0.05170736,1.4569733,600551.csv
13.898275,0.056358922,0.15473759,0.05714829,12.424851,18.55853,1.7136891,2.3738918,0.6049545,0.0107720345,0.32615793,600495.csv
37.98402,4.549078,4.2364173,0.014938127,4.2186527,32.28919,16.492085,5.977597,0.19052643,0.013384669,0.118247375,002888.csv
22.251219,6.299636,4.965072,0.38589346,4.750974,8.162064,21.821323,1.6473342,0.32449865,0.018668283,0.2694749,002254.csv
29.703194,-11.939947,-4.0323954,1.22911,50.946396,292.50912,13.715504,2.638169,0.3256554,0.009017698,0.17528366,300010.csv
37.560368,3.4273632,2.4995284,0.99213374,36.17366,37.468094,40.951073,1.5442806,0.12581268,0.006476698,0.06494954,002371.csv
79.44936,9.042471,5.280337,0.23414266,20.895441,32.28666,10.813187,1.6327823,0.06459128,0.015903754,0.054974325,600570.csv
41.61858,14.335372,9.943426,0.27261654,14.543753,32.97814,38.160812,2.0102599,0.2851032,0.045276877,0.21306585,300497.csv
28.676626,3.2939749,3.6320302,3.0921712,31.462276,101.482704,3.165527,1.7361333,0.41149396,0.017735578,0.49289852,002686.csv
47.231182,3.160361,3.094203,0.3853846,42.441177,55.32019,8.552007,0.9538033,0.51895165,0.024063922,0.3453807,300233.csv
25.47653,4.7941995,4.588159,1.371063,36.734375,202.2768,7.8467355,1.7561994,0.5194369,0.020884462,0.3161642,300185.csv
36.20244,-19.581179,0.66121244,4.3020678,211.66676,33.82557,-38.456165,1.0329477,0.45528793,0.073569424,1.0154259,600239.csv
28.415266,-2.392112,-0.6170692,12.673317,6.2017446,-34.7127,-18.997683,0.40127692,0.6788412,0.015476294,1.0220698,600429.csv
54.466652,-2.864309,-2.2333736,0.18802486,6.1013017,-21.293516,6.500712,1.4452385,0.51725215,0.013375344,0.20426422,603168.csv
39.602684,14.510097,8.052766,0.38564694,9.555347,33.240864,-4.4913154,0.08591103,0.50220203,0.08655918,0.6618619,600398.csv
12.89864,-2.127113,-0.8895075,0.24043316,24.222244,62.024902,8.026926,1.7483444,0.96450675,0.018599622,0.71480906,002663.csv
27.960573,4.4261374,1.752241,0.84929794,100.877884,324.55002,1.9691789,1.1950468,1.1451194,0.08154401,0.75776684,600533.csv
30.354244,4.537074,3.8995152,3.591497,1.8097254,13.514414,11.395069,0.8639514,1.0795617,0.12021805,0.6918373,601000.csv
49.359425,16.946188,14.485548,0.0639392,51.162857,58.038803,64.58731,2.5005627,0.03904479,0.007807318,0.024746317,300661.csv
47.570164,0.4488748,0.66259795,2.7627246,13.619875,158.48946,-3.6558828,3.1652362,0.5439652,0.005227849,0.27186543,300086.csv
51.76996,2.5605698,2.021142,0.008442062,12.963743,969.2224,10.607463,2.687014,0.426933,0.023054896,0.13655917,300018.csv
40.226925,7.5832233,5.616334,1.0171459,68.23044,60.772865,170.03085,4.484477,0.093699634,0.009339601,0.03330454,002812.csv
26.471931,7.622009,6.903679,0.3182519,29.652235,35.559265,17.79064,1.2785534,0.41097736,0.04514609,0.3358776,002757.csv
16.859241,-0.05973111,0.72883916,3.1221566,43.662895,5578.5825,27.049295,1.2720731,0.92397743,0.025063107,0.6863612,000990.csv
9.257906,0.014139467,0.24596357,0.7944444,2.0495982,95.96826,0.04893974,2.9689147,0.43460166,0.0023671517,1.284766,000554.csv
64.78453,9.42288,6.990174,0.22065957,24.915983,156.44904,13.758295,1.2563986,0.2977681,0.04874579,0.26709038,000513.csv
-1.4339685,-14.703312,-3.7792544,4.46581,55.082806,15.975441,-0.3058774,2.8816586,0.15083107,0.0045330734,0.11790573,000595.csv
16.194204,-3.609366,-0.8756198,1.0078846,91.09466,58.024033,-192.75163,1.7921771,1.660345,0.08009284,0.9154277,000413.csv
18.33004,4.787295,2.7939389,0.41667998,21.699326,34.429207,42.01878,0.9817037,0.41795805,0.022238035,0.57801616,000559.csv
57.953827,4.3033013,3.062029,0.019791361,25.275251,32.28387,6.8175116,3.6644497,0.49260578,0.039133564,0.14167152,300306.csv
47.576202,11.205753,10.700413,0.0018452539,13.003948,22.280216,15.348803,2.3721728,0.28073436,0.0449755,0.22772717,603848.csv
42.80504,4.379732,2.768236,0.9673805,19.61736,-837.9383,-2.6592348,3.8399005,0.32922262,0.013772745,0.073505394,300077.csv
36.427406,7.9996557,5.593372,4.1293464,42.976963,202.20622,14.90799,3.7694347,0.42290834,0.038167242,0.47271115,002130.csv
47.396988,8.296148,7.8877163,0.6508867,15.791424,7.566393,15.146898,0.9508045,0.6276547,0.04281651,0.31457266,002602.csv
12.560442,-18.602987,-3.5475867,0.39469808,24.817688,-95.664444,-16.976616,2.3177419,0.32031465,0.030662462,1.8635435,002316.csv
31.820173,3.929815,2.2590106,4.6068163,8.52537,1488.0592,7.3354917,0.7343537,0.6107493,0.06082801,0.8844696,600693.csv
25.957937,3.2220087,2.786374,0.025761995,14.093558,2.9304929,11.368191,1.5786697,0.5750844,0.063663274,0.55488265,002398.csv
16.54945,0.3456371,1.0296764,1.713916,60.135056,167.51178,10.331016,2.7869794,0.24053468,0.003668267,0.19268659,002288.csv
34.04575,3.723703,4.5963497,0.23707187,13.106641,16.601799,6.3453503,2.5267987,1.1869754,0.06878596,0.7005714,000666.csv
23.448215,4.7141643,3.271543,0.8281662,49.802288,234.639,19.886265,1.4008495,0.56105775,0.01350316,0.535046,600499.csv
22.265974,1.446976,2.017644,0.18104804,-7.4823775,20.510883,11.910636,2.4877205,0.70016986,0.120439835,1.907506,600985.csv
15.682063,-2.8248694,0.20556253,0.14572057,-5.7053623,-51.882294,1.7447951,2.3927116,0.41784856,0.009410804,1.4671336,000852.csv
31.290178,8.677843,5.817868,0.6328703,33.30097,9787.494,53.297802,5.653533,0.08099387,0.007131182,0.07129197,300666.csv
26.65529,-2.5665472,-1.9857459,0.37231824,17.526909,-471.79053,20.76942,2.5778391,0.5983626,0.034066632,0.18263642,300510.csv
31.140831,1.3540229,2.3408935,0.7852757,-1.5064225,-117.597565,6.0295095,1.1552756,0.49378526,0.013497725,0.43014997,600222.csv
9.38519,3.8572369,2.8454385,0.0751763,33.704052,52.620514,6.986667,1.1676134,0.7384032,0.07257263,4.331055,002462.csv
67.64982,-3.6086211,-2.4951289,0.23335621,7.102687,-34.73232,-4.866299,3.0714936,0.31357256,0.01509337,0.13802442,300467.csv
12.774117,2.0684242,1.2207602,0.30356607,35.579132,42.58121,10.832129,0.7960263,0.81947416,0.07652308,2.4739282,603030.csv
10.854732,5.416386,2.923958,0.21444578,14.475311,18.982014,33.05316,1.7104692,0.53260094,0.07954111,1.6560116,603368.csv
22.572248,1.8866824,2.2623844,0.016795574,38.390083,227.09926,12.492621,5.8749037,0.40477276,0.0038308855,0.10448847,002759.csv
16.377792,2.721095,2.2753778,1.6673992,41.42495,246.77173,0.6603756,1.7711692,0.4236798,0.0139053855,0.21917978,002623.csv
16.01103,4.109711,1.8596976,3.5580413,13.072623,22.405712,14.387708,1.2735236,0.97778326,0.13305773,3.2695558,600068.csv
42.853043,0.5028121,1.4162326,27.683487,-57.153378,-175.79916,-5.549919,1.4470859,0.25209787,0.03194118,0.1372544,000998.csv
13.972731,4.8948226,3.3071682,1.1290921,31.326385,-263.40735,-0.12715913,2.1389985,0.6679756,0.053748958,1.5965842,002426.csv
54.661137,0.4672386,1.5835154,0.30522096,53.631104,2138.943,4.2601924,2.1378386,0.39343017,0.008268728,0.15943742,300289.csv
34.173393,0.38665372,0.9789055,0.05617313,21.241772,129.07071,1.6065464,3.1303666,0.254915,0.0072424994,0.16993085,300479.csv
28.111736,4.671453,3.054605,1.5194772,25.079723,83.76452,35.90674,4.335788,0.6854726,0.03059099,0.3241731,002772.csv
33.32103,10.697346,6.6916046,1.656127,25.294096,23.99157,37.864376,0.76110524,0.15234582,0.019125538,0.41557643,603883.csv
10.411653,5.0027084,3.0183613,0.19499639,14.709264,-7.3730364,15.829552,1.3124222,0.61409867,0.060296755,1.7349293,002302.csv
20.544453,2.6893299,2.715881,1.0140263,32.862274,62.50197,14.328356,8.481971,0.11206984,0.004798613,0.07057804,300706.csv
24.3667,-1.7797323,0.6886787,0.4818811,29.952465,57.818592,-6.552001,0.9906839,1.6170495,0.046325054,2.6424587,600322.csv
8.183761,-3.9520354,-0.9950648,4.0364795,-1.7953407,-45.091747,-3.2365081,3.093211,0.27345967,0.011397005,0.9199973,600689.csv
31.74934,-1.4499391,0.008698601,0.4645835,20.267368,271.64868,16.103863,4.0966954,0.31344733,0.017570697,0.3236754,300410.csv
24.391361,2.9162474,2.511523,0.100863874,25.813068,55.609173,7.879029,1.6386309,0.80330426,0.06481424,0.50613743,002283.csv
69.44977,-3.1266541,-2.2861543,0.13631974,100.39155,505.9298,-2.2167032,2.0161767,0.2562012,0.010789481,0.1663245,002198.csv
3.93684,-44.730507,-17.3924,1.1130348,247.27881,-22.699955,-63.60046,3.196943,0.10611032,0.007817897,0.055321805,300029.csv
45.69887,2.285932,1.2372645,12.445982,13.472447,5.475605,0.0504936,1.1328863,0.306927,0.01725823,0.21957202,600754.csv
34.979008,-1.6896207,0.019015957,24.262894,39.554077,126.72245,38.651756,1.7355266,0.2148897,0.0074791517,0.050792504,300143.csv
10.892663,4.9304104,3.1934955,3.418255,52.733418,50.105923,28.424435,2.4996479,0.25905505,0.01693472,1.1786635,002456.csv
6.171004,5.500953,5.208584,0.4507686,9.599576,-1.7796304,5.1064034,1.83551,0.7640526,0.06072389,2.0359223,600125.csv
22.963552,-8.260047,-3.1160846,0.3998295,19.66534,23.55219,-12.872327,2.1220233,0.36922207,0.0144360475,0.4283692,300201.csv
37.962734,1.3844495,1.750194,59.686455,36.92386,100.03663,6.5747347,1.8034409,0.4068243,0.015953606,0.27141708,300110.csv
31.559692,2.7311606,2.2229464,0.051826093,29.992012,45.872185,8.638735,2.4992862,0.349338,0.01731978,0.28419045,300170.csv
14.333571,0.40963766,1.0584277,0.73417723,6.6491537,-10.004959,-2.0034966,1.9198653,0.7433581,0.029553521,1.2598842,600526.csv
14.661751,8.788233,7.5624385,1.0083569,17.707691,60.20053,32.333035,1.8227733,0.5767852,0.10503088,0.660959,600070.csv
19.721048,-2.9493842,-1.2186265,0.08196367,19.831127,3975.1055,-10.881111,1.2856025,0.7231529,0.04328271,0.94852877,600983.csv
40.90247,6.1305933,5.8168616,0.02973634,32.920815,24.020111,25.24582,4.318427,0.27028492,0.02452399,0.19912839,002927.csv
40.713223,3.2326422,2.342053,0.7804382,44.57569,82.595665,20.249958,1.8147497,0.31374454,0.027921349,0.19762419,300398.csv
27.821882,-6.119498,-2.8926182,0.4937106,27.529099,80.61249,-13.804293,2.8987103,0.35767037,0.0042586946,0.23314567,300093.csv
24.853655,-0.29962388,0.7283927,0.40887105,-0.6230666,-35.829258,-10.106411,2.3430052,0.5328448,0.012423003,0.48144254,600200.csv
29.53931,2.897341,2.9414968,0.045781843,37.922,91.66007,23.173115,2.7724442,0.4174318,0.011807448,0.2661838,300017.csv
19.15896,3.1919012,2.1877582,66.11943,13.85487,168.92415,52.979073,1.9261875,0.82240844,0.027569214,0.7500991,000050.csv
40.463634,8.598237,6.5593157,6.7827334,15.084964,85.764824,12.138269,1.3971558,0.69117296,0.1105398,0.49054062,000690.csv
50.178284,9.564252,8.2303915,0.3500002,11.20469,-0.06464748,95.106895,2.106839,0.30478883,0.038526665,0.35681948,002793.csv
22.126053,4.1467404,3.2419271,5.636383,15.654928,24.347357,1.723018,2.5451546,0.5225459,0.03747612,1.0404875,002742.csv
36.642178,8.205735,8.699984,0.031320766,46.342243,32.663567,26.726484,5.9439535,0.30598798,0.032678746,0.1512041,300718.csv
24.905989,6.9190416,3.6424463,3.4960454,13.939326,30.710276,52.21846,3.1090255,0.13994786,0.026710512,0.22817545,002916.csv
19.298025,14.960046,7.4817657,3.965687,25.149157,532.0156,6.3007083,1.5981566,0.23737806,0.018598268,0.69477665,002105.csv
26.764078,0.9902115,0.7953989,14.245852,3.9544194,53.179073,6.3059707,1.5414684,1.1818085,0.049657024,1.1094095,002277.csv
33.638577,8.358196,6.817833,0.024119886,24.062817,6.7049837,6.2065454,1.9284992,0.28712866,0.041132014,0.61216104,002396.csv
17.425528,1.2561239,1.6050994,3.0239732,28.460554,231.20491,-0.17266501,2.278131,0.44226712,0.010066987,0.73796374,002103.csv
18.10086,2.4328396,2.8124738,0.03643777,34.371212,54.05784,2.5305836,2.731539,0.3802178,0.016197018,0.3503803,000970.csv
14.272603,1.9031328,1.4540428,0.81393695,17.048037,45.133648,-1.9027302,1.7261422,0.8408677,0.02028265,0.6193833,002363.csv
35.728893,14.57181,13.94237,0.068181686,15.998967,1261.1621,27.472094,4.775858,0.22434494,0.028253082,0.12983371,002553.csv
54.80679,3.805423,3.2424788,0.305751,16.308067,34.459137,12.38769,2.6425798,0.29555193,0.02996539,0.18509205,300119.csv
44.30246,3.8847864,2.7485476,0.1342411,25.031569,57.4026,9.789184,1.3040591,0.34459153,0.017692562,0.17365868,002609.csv
44.013325,3.685853,3.7005074,0.072041035,43.694595,61.441837,54.82821,2.6174252,0.09821825,0.011940332,0.044085287,300285.csv
19.339642,-1.7650261,-0.8139512,1.1441876,-3.9915843,-363.97842,0.6209152,0.6746148,0.38246644,0.014636777,0.30927408,601969.csv
7.2308164,-527.77496,0.639269,0.7498726,-2.9850307,45.590225,30.64754,0.8749998,0.10954935,0.038297962,0.39082786,000520.csv
48.37674,4.801521,3.8627868,0.010352845,16.064096,19.991697,10.905817,3.385995,0.24895614,0.037305508,0.17718732,300286.csv
59.166843,2.370593,2.2282991,0.31570062,78.52495,315.17065,2.374454,1.1336912,0.39831305,0.012380427,0.09406737,002093.csv
19.519745,10.23466,6.47805,1.677247,68.21944,540.6457,28.973127,2.0569046,0.1764713,0.018801602,0.30630255,002241.csv
95.48303,11.896555,10.5881195,0.1365817,40.486137,43.267117,52.677223,3.3714707,0.11674821,0.013944264,0.09695098,300624.csv
15.1009445,3.9792087,3.7829616,0.15625206,44.336617,113.10644,12.43623,1.3177823,0.459564,0.026966827,1.1587796,000938.csv
37.362637,6.74314,4.424403,0.14904016,56.939175,65.944984,54.452347,2.1527293,0.21334091,0.038286034,0.32044524,603801.csv
-59.461845,-64.96347,-2.412727,26.745958,238.67583,518.8492,-83.76172,1.6344049,0.42316115,-0.009927542,1.1784796,000587.csv
22.279861,2.2202673,2.0736575,0.033041682,18.236944,11.292595,42.68438,5.5333633,0.32665285,0.02234428,0.19920646,300563.csv
51.784073,-7.5739894,-7.237075,0.019786991,-6.8180223,-3342.0388,8.375132,2.9239833,0.79502136,0.089767516,0.1411095,002619.csv
29.740492,1.1264021,0.63444513,0.0071137976,2.9229803,248.50977,-1.9973525,3.279014,0.19031872,0.005452759,0.04914137,300211.csv
20.315947,3.8856995,3.392637,0.4164529,36.55288,396.20157,18.165394,0.65912,0.565732,0.037036892,0.621036,000967.csv
27.644835,10.077651,6.3733187,0.18396486,52.756542,85.716545,11.911008,1.6179807,0.63145643,0.03495577,0.324252,002487.csv
11.884103,2.3738277,2.5956442,2.7126634,4.7954164,467.39597,3.4473865,5.028004,0.29061162,0.007894798,0.6543783,300283.csv
17.67276,-1.3961666,-0.28726956,0.059989966,61.52451,45.136917,188.32677,5.545033,0.27172607,0.008943031,0.08237313,600095.csv
49.113865,3.7924073,3.260102,0.6971038,-1.2068194,-391.54898,0.28980538,1.1809775,0.5762649,0.018057859,0.012031411,600620.csv
35.802773,-67.77453,-14.837383,0.4676772,63.34364,26.630302,-50.133858,2.1429472,0.19959782,0.022143742,0.1327851,300367.csv
64.44716,1.3169111,1.5301672,0.600304,23.635056,-37.962532,0.3222883,0.7963063,0.22225861,0.026529092,0.0622403,300144.csv
17.050508,1.5514975,1.7296932,0.0059298314,-4.4505897,16.613554,3.057379,1.0109009,0.5620218,0.03773528,0.4971157,601700.csv
30.482334,2.759834,1.9611943,0.22478868,259.00705,82.98427,6.5650535,2.8562639,0.24431427,0.020789586,0.21501227,300650.csv
64.895874,7.95508,6.500696,0.23074412,9.715558,14.663682,22.488932,3.3858635,0.30113748,0.036136296,0.4180778,002923.csv
24.085636,1.2722888,1.0658399,0.5077231,-13.098156,-23.535233,0.28534356,1.1487609,1.0775248,0.12167345,1.0018137,000726.csv
39.302734,6.0857368,5.272371,0.8367018,36.573574,4810.4756,25.491295,1.154799,0.5509568,0.035049777,0.34077743,603977.csv
31.471626,5.8332167,5.758106,0.056209482,17.278734,15.767,47.56205,2.416387,0.12583841,0.022582978,0.16474895,603866.csv
4.6854544,7.0604606,1.42895,0.025117358,0.6672489,30.99294,15.454432,3.5201218,0.46917915,0.043143176,3.8776674,002889.csv
43.57556,2.0802991,1.8682089,0.0010292857,124.36754,545.30096,-2.1349206,3.6961243,0.34407574,0.010115178,0.080934174,300099.csv
41.588673,2.138412,1.8904127,0.17609613,5.2238946,117.761795,-5.145721,1.8821507,0.52279234,0.023814535,0.65970105,002397.csv
72.58995,3.5793498,3.020575,0.20085867,-5.622523,-8.987447,5.87663,0.7352424,0.6016447,0.060925722,0.569458,600557.csv
59.34736,5.2237244,4.8597894,0.11935694,75.75361,129.8997,-0.877916,2.1590724,0.35066432,0.014281316,0.1699162,300002.csv
50.828278,8.867951,7.1751885,0.46981362,57.238655,227.87752,59.88192,2.6402721,0.31767893,0.029909099,0.1883052,300587.csv
40.45527,4.096465,2.909484,0.0038331691,15.28679,34.947563,20.791353,4.58872,0.06806824,0.016815424,0.0771653,300327.csv
24.647318,6.5300827,3.787891,2.1083677,5.6673374,-4551.4375,-11.513051,1.7900634,0.43624744,0.067862146,0.45296404,000779.csv
25.981016,2.075707,1.8951746,0.028189769,76.96952,361.42368,2.6417806,3.9341908,0.27358717,0.0026601842,0.16662122,300710.csv
25.6644,2.612111,2.4606223,0.09440503,55.293457,848.3741,7.564519,2.3951845,0.48789373,0.012530026,0.13869543,300281.csv
37.59604,0.42972228,0.32588217,0.16204894,8.313254,15.83956,0.27578306,1.1416432,0.5353877,0.011424753,0.12970428,002495.csv
27.82963,9.381419,6.7747774,0.24540475,23.882317,15.859983,8.599868,1.6766505,0.36574024,0.036032323,0.3643545,300303.csv
47.037914,-13.997357,-6.6703286,0.5388247,7.6135,-86.09184,-23.954477,2.3036127,0.4787773,0.0074963686,0.62389094,300528.csv
73.724525,16.42276,15.952182,0.0040890262,15.671675,19.227371,15.76539,0.61642593,0.15829043,0.03804283,0.080607966,000858.csv
51.06075,10.255684,9.612125,0.05825649,46.878784,61.34841,7.9844246,1.8942744,0.13542429,0.013833543,0.045581225,300395.csv
13.268852,5.396745,3.6564977,0.10608996,74.27171,125.57658,263.37262,1.7324809,0.35743126,0.016507508,0.24842985,600517.csv
24.109755,-2.8211384,-1.4844242,0.43580836,139.22444,252.8197,3.0972366,2.5494967,0.21194021,0.014859098,0.1363463,300391.csv
38.75729,1.7169136,2.388441,0.18863963,58.423622,265.49142,21.090986,2.019033,0.21114089,0.012230961,0.14594986,300359.csv
24.336842,5.311806,3.6319969,0.99806124,25.342382,93.5939,5.8522696,1.3985193,0.6220473,0.040627,0.83926445,000887.csv
-3.996127,0.26042512,0.14721437,0.0055422424,175.6082,-257.38196,-3.9337912,1.1502821,0.64095795,0.022227893,0.17396963,300291.csv
32.623558,6.860529,6.913223,0.015027991,16.396996,22.760672,17.599293,1.8788166,0.15691583,0.016243992,0.09669375,300669.csv
28.394827,11.201667,7.1152897,2.7063785,45.52159,58.738365,20.389917,1.403399,0.50387156,0.0546225,0.40633056,002531.csv
25.521124,7.8521605,5.8556337,0.018675031,47.82198,61.346867,40.399113,4.2910633,0.14859079,0.009332309,0.21754828,300562.csv
2.4159427,4.5721126,2.4803329,2.3125808,8.505426,-146.6389,2.1027277,1.1303868,0.660143,0.04732558,25.317616,000701.csv
23.178635,7.8581634,5.29709,0.11898351,28.330086,115.64018,29.929869,2.725427,0.14844576,0.010464445,0.19513895,002920.csv
35.92104,2.945526,2.6082458,3.5992377,3.5949464,-4.410642,-2.6786501,1.0472733,0.54147196,0.03333385,0.4006845,002520.csv
18.848969,1.060845,0.7209826,0.15142484,9.982774,14780.812,0.06915783,0.30472946,0.90282696,0.018274093,0.6855977,601179.csv
38.62597,1.680854,1.0925068,0.6211571,88.51415,-26.150105,13.616475,2.6125453,0.13194399,0.008318819,0.06178254,300672.csv
29.433542,7.3846974,6.294609,0.11073595,22.195618,3202.955,18.310724,1.9310006,0.34278095,0.02883211,0.30915383,300041.csv
30.57108,2.5592115,1.9478265,0.0061127692,24.879774,13.0027685,-1.6679633,1.2050802,0.41701555,0.013646753,0.16529225,002767.csv
32.79385,11.901405,10.066556,0.046486337,12.747485,24.423557,8.085552,1.3552524,0.18166338,0.029731596,0.21910697,002557.csv
2.7171867,-8.6968,-1.0839044,0.30219892,21.780766,-45.243427,37.86274,0.5984231,0.82621646,0.011481364,0.033401933,600091.csv
16.03919,5.4124207,4.658942,0.11969269,56.944687,113.60813,38.900803,2.8031187,0.55227584,0.02982263,0.4705616,002560.csv
14.0733385,2.8374968,1.9710636,0.40666145,17.510609,67.189735,4.5101676,1.2824495,0.4632685,0.019446453,0.42275736,000859.csv
11.138867,2.6827018,2.6326241,0.15769494,21.690912,138.99579,4.616225,0.8605652,0.2650806,0.008812784,0.31162748,002395.csv
58.788982,10.522092,9.172214,0.15223235,21.141747,31.28237,23.99932,0.3832122,0.2347657,0.035966035,0.15233086,300396.csv
72.271965,8.54249,6.5575547,0.015564105,8.358696,-350.5589,10.160408,2.945072,0.23867926,0.028564004,0.17247607,600702.csv
35.959465,6.743446,5.337014,0.025445918,51.007786,91.232185,20.338276,3.376892,0.29404682,0.016747652,0.23173209,300412.csv
25.819456,0.7663953,1.9494103,2.5565736,36.695217,175.17805,11.469584,2.4529126,0.54955745,0.014234357,0.5423308,002329.csv
15.335397,-0.2613866,1.0941585,0.060751416,-3.0583909,-35.612785,-5.7629857,1.2702191,0.46019512,0.034180284,0.6611503,000889.csv
15.050973,-1.413126,-1.0939842,0.05906997,19.30778,160.3067,8.54255,2.0520155,0.43213058,0.0121197235,0.1688625,603778.csv
47.799446,3.754019,3.2059457,0.0060476093,39.74003,125.46545,36.925724,8.242842,0.21125117,0.016596073,0.11506796,300719.csv
27.934008,2.40983,2.8190238,1.2701656,21.00197,35.503788,12.659404,2.8290353,0.6062616,0.04374116,0.6141605,300437.csv
46.492516,16.269106,14.290183,0.9294879,47.545403,83.80964,45.093006,0.6142909,0.053808868,0.00835292,0.051716343,300015.csv
30.740915,5.985617,5.5322995,0.22356224,26.457739,28.442781,5.6838393,1.7247992,0.76578707,0.06993368,0.43583125,002406.csv
37.945564,1.2692033,1.1854401,0.07431809,18.52245,61.936897,7.7299423,2.8736377,0.42548397,0.03552943,0.6660736,000026.csv
25.589663,-2.884709,-2.7693167,0.019163983,-10.917929,-351.89307,2.0095925,4.421329,0.4866294,0.012573699,0.25949222,300081.csv
35.144917,5.5570946,4.823297,0.017061152,18.212194,93.24822,6.550743,1.853183,0.50377667,0.062868066,0.42313012,002088.csv
31.709507,6.6713886,5.5377126,0.04075219,33.03241,72.80119,6.559337,3.5748367,0.3899842,0.024899771,0.1425388,300304.csv
34.96047,5.818483,3.6860852,0.10239262,37.97735,60.676243,35.31549,2.0004454,0.093510374,0.01751326,0.11745204,002179.csv
16.439056,4.0810914,3.2188604,1.4970621,19.296425,35.771194,512.9069,2.7317083,0.109572954,0.01652282,0.27608028,002352.csv
27.988012,-0.24659044,0.5506879,0.64225453,332.6069,95.79306,1.2439698,1.46781,0.9709633,0.009753677,0.12911883,000616.csv
22.281395,3.1371274,3.3025155,0.034645874,8.366495,119.37723,0.62542814,1.4451344,0.7767645,0.03488266,0.7386123,000919.csv
26.93364,6.3267126,5.4950886,0.038455877,57.98412,160.6559,21.462545,1.6257099,0.5866712,0.031545825,0.33084252,002026.csv
19.4613,3.561969,3.298592,8.634327,6.4684334,-88.14961,-0.42112035,1.1809051,0.30462873,0.010705147,1.7184575,002066.csv
28.925856,7.9490457,1.8478576,0.64152265,17.003626,6.6519384,17.619009,0.8122951,1.2319593,0.25380456,2.0597656,002146.csv
39.87213,-4.429295,-3.1562638,0.12288505,40.99194,253.16605,-60.136173,3.2482417,0.47488904,0.018123602,0.3783644,300324.csv
53.784218,5.3467836,4.8836994,0.032312922,1.8429757,-26.05926,28.57262,3.143071,0.31756842,0.05281077,0.17688183,300371.csv
24.150547,3.4662724,2.698967,1.5254924,203.00864,1005.70325,5.7828307,2.8881338,0.092947654,0.0029999025,0.03189472,300489.csv
53.0296,3.832214,3.5069683,0.03402225,36.299347,35.35127,22.629389,4.1960816,0.15766288,0.024785941,0.07707943,300617.csv
4.5921803,5.667995,4.0364795,0.111392625,153.52734,106.678085,-62.896618,1.0965986,0.60103333,0.06143474,1.0671064,600093.csv
40.76098,-3.0358343,-2.3430676,0.15071745,10.864102,19.796991,9.383962,3.227635,0.9193584,0.016754277,0.3183385,300148.csv
19.411734,2.9854279,0.9390179,0.5795562,87489.52,217.83838,-1.0773146,1.6282201,0.5132407,0.03244411,0.9090706,000838.csv
55.609837,13.142107,11.156891,2.3214667,73.972885,164.93336,-0.9873923,1.5631584,0.33417365,0.023267614,0.20701602,002382.csv
12.960207,1.9175261,1.2613053,0.024326708,35.950306,59.052742,2.2996814,1.6522288,0.4585312,0.03241183,1.0823282,300621.csv
27.266785,5.832296,4.8161116,0.18278946,21.780725,53.247105,11.651412,1.7041764,0.32351187,0.030291494,0.36483386,600195.csv
24.116379,0.2681135,0.28894654,0.040791217,9.773,37.53561,0.8714576,2.8273149,0.39600605,0.0077827773,0.25873932,002613.csv
21.056572,6.5949078,3.755713,1.0323467,17.200748,-208.58841,8.807494,3.0291674,0.3131088,0.028523313,0.5356135,002660.csv
13.005008,13.404535,11.070846,0.27716738,21.477089,29.098269,44.753616,1.9200134,0.4008666,0.062466882,0.8656117,603871.csv
43.826965,5.9814734,4.6505756,0.8833178,31.291702,228.29184,28.011744,1.3636659,0.21954863,0.02356725,0.20501792,300416.csv
9.636137,4.335649,4.15264,0.15700184,35.62042,203.93025,3.8480666,1.7391504,0.43166083,0.02621758,0.803912,002852.csv
25.220919,5.662588,4.523779,0.5049301,27.21857,177.56981,10.695413,3.481312,0.53613776,0.033921033,1.4243274,002668.csv
