end_date,营收得分,利润得分,费用得分,周转得分,现金得分,净资产得分,总资产得分,市净率得分,市盈率得分,总分,code,name
20200630,10,0,5.0,0,0,3,4,8,10,40.0,000030.SZ,富奥股份
20200930,10,4,5.0,10,0,3,5,8,10,55.0,000030.SZ,富奥股份
20170630,0,0,0.0,0,0,0,0,7,0,7.0,000031.SZ,大悦城
20170930,0,10,0.0,0,0,2,0,7,0,19.0,000031.SZ,大悦城
20171231,0,0,10.0,10,0,5,0,7,0,32.0,000031.SZ,大悦城
20180331,10,5,10.0,0,0,5,0,7,0,37.0,000031.SZ,大悦城
20180630,4,10,7.0,0,0,8,0,7,0,36.0,000031.SZ,大悦城
20180930,0,0,1.0,10,0,7,0,7,0,25.0,000031.SZ,大悦城
20181231,0,5,3.0,10,0,9,0,7,0,34.0,000031.SZ,大悦城
20190331,10,4,0.0,0,0,10,9,7,0,40.0,000031.SZ,大悦城
20190630,10,10,1.0,10,0,10,6,7,0,54.0,000031.SZ,大悦城
20190930,10,10,9.0,10,0,10,4,9,10,72.0,000031.SZ,大悦城
20191231,10,3,7.0,10,4,7,1,8,10,60.0,000031.SZ,大悦城
20200331,0,0,7.0,0,0,0,0,10,10,27.0,000031.SZ,大悦城
20200630,0,0,5.0,0,0,0,0,10,10,25.0,000031.SZ,大悦城
20200930,0,0,3.0,10,10,0,0,10,10,43.0,000031.SZ,大悦城
20201231,9,0,0.0,10,10,0,0,10,10,49.0,000031.SZ,大悦城
20170630,0,0,0.0,0,0,0,0,0,0,0.0,000032.SZ,深桑达A
20170930,0,0,0.0,0,0,0,0,0,0,0.0,000032.SZ,深桑达A
20171231,0,0,3.0,10,10,0,0,0,0,23.0,000032.SZ,深桑达A
20180331,10,10,7.0,0,10,0,3,0,0,40.0,000032.SZ,深桑达A
20180630,0,7,5.0,0,7,0,4,0,0,23.0,000032.SZ,深桑达A
20180930,0,3,5.0,10,0,0,3,0,0,21.0,000032.SZ,深桑达A
20181231,0,10,7.0,10,6,0,2,0,0,35.0,000032.SZ,深桑达A
20190331,1,10,3.0,0,10,0,5,0,0,29.0,000032.SZ,深桑达A
20190630,0,0,3.0,0,10,0,3,0,0,16.0,000032.SZ,深桑达A
20190930,0,3,3.0,10,0,0,4,4,10,34.0,000032.SZ,深桑达A
20191231,0,10,5.0,10,0,0,6,2,0,33.0,000032.SZ,深桑达A
20200331,0,0,5.0,0,0,0,0,2,10,17.0,000032.SZ,深桑达A
20200630,0,0,7.0,0,0,0,0,0,10,17.0,000032.SZ,深桑达A
20200930,0,0,5.0,10,0,0,3,0,10,28.0,000032.SZ,深桑达A
20170630,10,0,0.0,0,0,5,0,0,0,15.0,000034.SZ,神州数码
20170930,10,0,0.0,0,0,5,0,0,0,15.0,000034.SZ,神州数码
20171231,10,0,5.0,10,0,10,2,0,0,37.0,000034.SZ,神州数码
20180331,10,10,5.0,0,0,3,0,0,0,28.0,000034.SZ,神州数码
20180630,10,7,5.0,0,0,5,0,0,0,27.0,000034.SZ,神州数码
20180930,10,0,5.0,10,10,3,0,0,0,38.0,000034.SZ,神州数码
20181231,10,10,5.0,10,10,4,0,0,0,49.0,000034.SZ,神州数码
20190331,10,10,3.0,0,10,4,0,0,0,37.0,000034.SZ,神州数码
20190630,10,10,5.0,0,0,10,2,0,0,37.0,000034.SZ,神州数码
20190930,10,10,5.0,10,10,7,1,6,10,69.0,000034.SZ,神州数码
20191231,1,10,5.0,10,10,7,0,5,10,58.0,000034.SZ,神州数码
20200331,0,0,5.0,0,10,1,0,3,5,24.0,000034.SZ,神州数码
20200630,0,0,5.0,0,10,1,0,3,10,29.0,000034.SZ,神州数码
20200930,0,0,5.0,10,10,2,0,3,10,40.0,000034.SZ,神州数码
20201231,1,0,5.0,10,10,4,0,5,10,45.0,000034.SZ,神州数码
20170630,10,10,0.0,0,0,0,1,2,0,23.0,000035.SZ,中国天楹
20170930,10,10,0.0,0,0,0,2,2,0,24.0,000035.SZ,中国天楹
20171231,10,10,0.0,10,0,0,3,2,0,35.0,000035.SZ,中国天楹
20180331,10,10,5.0,0,0,0,0,2,0,27.0,000035.SZ,中国天楹
20180630,10,10,1.0,0,0,0,0,2,0,23.0,000035.SZ,中国天楹
20180930,10,7,5.0,10,9,0,0,2,0,43.0,000035.SZ,中国天楹
20181231,10,0,9.0,10,10,0,0,2,0,41.0,000035.SZ,中国天楹
20190331,10,10,0.0,3,10,0,0,2,0,35.0,000035.SZ,中国天楹
20190630,10,10,0.0,10,10,0,1,2,0,43.0,000035.SZ,中国天楹
20190930,10,10,3.0,10,10,0,0,9,10,62.0,000035.SZ,中国天楹
20191231,10,10,5.0,10,10,0,0,9,10,64.0,000035.SZ,中国天楹
20200331,10,10,7.0,0,10,0,0,10,10,57.0,000035.SZ,中国天楹
20200630,10,5,5.0,0,10,0,0,9,10,49.0,000035.SZ,中国天楹
20200930,10,0,5.0,10,10,0,0,10,10,55.0,000035.SZ,中国天楹
20170630,10,10,0.0,0,0,10,10,6,0,46.0,000036.SZ,华联控股
20170930,10,10,0.0,0,0,10,10,6,0,46.0,000036.SZ,华联控股
20171231,10,0,5.0,10,0,10,10,6,0,51.0,000036.SZ,华联控股
20180331,0,0,10.0,0,0,0,5,6,0,21.0,000036.SZ,华联控股
20180630,0,0,3.0,0,0,8,10,6,0,27.0,000036.SZ,华联控股
20180930,0,0,1.0,10,10,10,10,6,0,47.0,000036.SZ,华联控股
20181231,0,0,3.0,10,10,10,10,6,0,49.0,000036.SZ,华联控股
20190331,10,10,5.0,0,10,10,10,6,0,61.0,000036.SZ,华联控股
20190630,10,7,5.0,0,10,10,10,6,0,58.0,000036.SZ,华联控股
20190930,0,0,7.0,10,10,7,10,9,10,63.0,000036.SZ,华联控股
20191231,0,0,5.0,10,10,7,10,9,10,61.0,000036.SZ,华联控股
20200331,10,10,0.0,0,10,10,10,10,10,70.0,000036.SZ,华联控股
20200630,10,9,5.0,7,10,8,10,9,10,78.0,000036.SZ,华联控股
20200930,7,2,7.0,10,0,4,10,9,10,59.0,000036.SZ,华联控股
20170630,10,10,0.0,0,0,0,0,4,0,24.0,000037.SZ,深南电A
20170930,10,10,0.0,0,0,0,0,4,0,24.0,000037.SZ,深南电A
20171231,10,0,5.0,10,10,0,0,4,0,39.0,000037.SZ,深南电A
20180331,10,10,5.0,0,0,0,0,4,0,29.0,000037.SZ,深南电A
20180630,10,10,3.0,2,10,0,0,4,0,39.0,000037.SZ,深南电A
20180930,0,10,3.0,10,10,0,0,4,0,37.0,000037.SZ,深南电A
20181231,0,0,7.0,7,10,0,0,4,0,28.0,000037.SZ,深南电A
20190331,0,0,10.0,0,10,0,0,4,0,24.0,000037.SZ,深南电A
20190630,0,0,7.0,0,0,0,0,4,0,11.0,000037.SZ,深南电A
20190930,0,0,0.0,10,0,0,0,2,0,12.0,000037.SZ,深南电A
20191231,0,10,3.0,10,10,0,0,3,0,36.0,000037.SZ,深南电A
20200331,10,10,5.0,0,10,0,0,4,0,39.0,000037.SZ,深南电A
20200630,10,10,3.0,0,10,0,0,3,0,36.0,000037.SZ,深南电A
20200930,0,10,3.0,10,10,0,2,2,10,47.0,000037.SZ,深南电A
20201231,0,10,9.0,10,10,0,0,5,10,54.0,000037.SZ,深南电A
20170630,10,10,0.0,0,0,0,4,0,0,24.0,000038.SZ,深大通
20170930,10,10,0.0,0,0,0,4,0,0,24.0,000038.SZ,深大通
20171231,10,10,5.0,10,0,0,3,0,0,38.0,000038.SZ,深大通
20180331,0,0,0.0,10,0,0,0,0,0,10.0,000038.SZ,深大通
20180630,10,0,5.0,0,0,0,0,0,0,15.0,000038.SZ,深大通
20180930,10,0,7.0,0,0,0,0,0,0,17.0,000038.SZ,深大通
20181231,10,0,5.0,0,0,0,0,0,0,15.0,000038.SZ,深大通
20190331,10,0,7.0,0,0,0,0,0,0,17.0,000038.SZ,深大通
20190630,0,0,5.0,0,0,0,0,0,0,5.0,000038.SZ,深大通
20190930,0,0,5.0,10,0,0,0,7,0,22.0,000038.SZ,深大通
20191231,0,10,5.0,10,0,0,0,7,0,32.0,000038.SZ,深大通
20200331,0,10,3.0,0,0,0,0,8,0,21.0,000038.SZ,深大通
20200630,0,10,5.0,2,0,0,0,7,10,34.0,000038.SZ,深大通
20200930,0,10,5.0,10,0,0,0,7,10,42.0,000038.SZ,深大通
20201231,10,0,5.0,10,0,0,0,8,10,43.0,000038.SZ,深大通
20170630,10,10,0.0,0,0,0,0,8,0,28.0,000039.SZ,中集集团
20170930,10,10,0.0,0,0,0,0,8,0,28.0,000039.SZ,中集集团
20171231,10,10,5.0,10,10,0,0,8,0,53.0,000039.SZ,中集集团
20180331,10,0,1.0,0,10,0,0,8,0,29.0,000039.SZ,中集集团
20180630,10,4,3.0,2,0,0,0,8,0,27.0,000039.SZ,中集集团
20180930,10,10,5.0,10,0,0,0,8,0,43.0,000039.SZ,中集集团
20181231,10,10,5.0,10,0,0,1,8,0,44.0,000039.SZ,中集集团
20190331,0,0,5.0,0,0,0,0,8,0,13.0,000039.SZ,中集集团
20190630,0,0,5.0,0,0,0,0,8,0,13.0,000039.SZ,中集集团
20190930,0,0,7.0,10,0,0,0,10,10,37.0,000039.SZ,中集集团
20191231,0,0,7.0,10,0,0,0,10,10,37.0,000039.SZ,中集集团
20200331,0,0,7.0,0,10,0,0,10,10,37.0,000039.SZ,中集集团
20200630,0,0,3.0,0,10,0,0,10,10,33.0,000039.SZ,中集集团
20200930,0,9,3.0,10,0,0,0,10,10,42.0,000039.SZ,中集集团
20201231,5,9,5.0,10,10,3,1,9,7,59.0,000039.SZ,中集集团
20170630,10,10,0.0,0,0,0,0,8,0,28.0,000040.SZ,东旭蓝天
20170930,10,10,0.0,0,0,0,0,8,0,28.0,000040.SZ,东旭蓝天
20171231,10,10,7.0,10,0,0,0,8,0,45.0,000040.SZ,东旭蓝天
20180331,10,10,10.0,0,0,10,10,8,0,58.0,000040.SZ,东旭蓝天
20180630,6,10,3.0,0,0,10,10,8,0,47.0,000040.SZ,东旭蓝天
20180930,0,10,3.0,10,0,5,8,8,0,44.0,000040.SZ,东旭蓝天
20181231,2,10,3.0,10,0,0,2,8,0,35.0,000040.SZ,东旭蓝天
20190331,10,0,5.0,0,0,0,0,8,0,23.0,000040.SZ,东旭蓝天
20190630,10,0,1.0,0,0,0,0,8,0,19.0,000040.SZ,东旭蓝天
20190930,10,0,5.0,10,10,0,0,10,0,45.0,000040.SZ,东旭蓝天
20191231,0,0,10.0,10,0,0,0,10,0,30.0,000040.SZ,东旭蓝天
20191231,0,0,7.0,8,0,0,0,10,0,25.0,000040.SZ,东旭蓝天
20200331,0,0,10.0,0,0,0,0,10,0,20.0,000040.SZ,东旭蓝天
20200630,0,0,10.0,0,0,0,0,10,0,20.0,000040.SZ,东旭蓝天
20200930,0,0,0.0,10,0,0,0,10,0,20.0,000040.SZ,东旭蓝天
20170630,0,10,0.0,0,0,0,0,8,0,18.0,000042.SZ,中洲控股
20170930,0,10,0.0,0,0,0,0,8,0,18.0,000042.SZ,中洲控股
20171231,2,10,7.0,10,0,0,0,8,0,37.0,000042.SZ,中洲控股
20180331,10,10,10.0,0,0,6,0,8,0,44.0,000042.SZ,中洲控股
20180630,10,10,0.0,3,0,10,2,8,0,43.0,000042.SZ,中洲控股
20180930,10,10,3.0,10,0,5,0,8,0,46.0,000042.SZ,中洲控股
20181231,0,0,10.0,10,10,0,0,8,0,38.0,000042.SZ,中洲控股
20190331,0,0,10.0,0,10,3,0,8,0,31.0,000042.SZ,中洲控股
20190630,0,0,10.0,0,10,0,0,8,0,28.0,000042.SZ,中洲控股
20190930,0,0,10.0,10,0,7,0,10,0,37.0,000042.SZ,中洲控股
20191231,0,10,0.0,10,0,1,0,10,2,33.0,000042.SZ,中洲控股
20200331,0,0,10.0,0,0,0,0,10,10,30.0,000042.SZ,中洲控股
20200630,10,0,0.0,6,0,0,0,10,10,36.0,000042.SZ,中洲控股
20200930,10,0,0.0,10,10,0,0,10,10,50.0,000042.SZ,中洲控股
20170630,10,10,0.0,0,0,0,0,6,0,26.0,000045.SZ,深纺织A
20170930,10,10,0.0,0,0,0,0,6,0,26.0,000045.SZ,深纺织A
20171231,10,10,7.0,10,0,0,0,6,0,43.0,000045.SZ,深纺织A
20180331,0,10,10.0,0,0,0,0,6,0,26.0,000045.SZ,深纺织A
20180630,0,0,9.0,0,0,0,0,6,0,15.0,000045.SZ,深纺织A
20180930,0,0,1.0,10,0,0,0,6,0,17.0,000045.SZ,深纺织A
20181231,0,0,5.0,10,0,0,0,6,0,21.0,000045.SZ,深纺织A
20190331,10,10,0.0,0,0,0,0,6,0,26.0,000045.SZ,深纺织A
20190630,10,0,3.0,1,10,0,0,6,0,30.0,000045.SZ,深纺织A
20190930,10,9,7.0,10,10,0,0,9,0,55.0,000045.SZ,深纺织A
20191231,10,10,7.0,10,10,0,0,9,0,56.0,000045.SZ,深纺织A
20200331,0,0,7.0,0,10,0,0,9,0,26.0,000045.SZ,深纺织A
20200630,0,0,7.0,0,10,0,0,9,10,36.0,000045.SZ,深纺织A
20200930,0,10,5.0,10,0,0,0,9,10,44.0,000045.SZ,深纺织A
20201231,0,10,5.0,10,0,0,0,9,0,34.0,000045.SZ,深纺织A
20170630,0,0,0.0,0,0,0,0,6,0,6.0,000046.SZ,泛海控股
20170930,0,0,0.0,0,0,0,0,6,0,6.0,000046.SZ,泛海控股
20171231,0,0,0.0,10,0,5,0,6,0,21.0,000046.SZ,泛海控股
20180331,0,0,10.0,0,0,10,0,6,0,26.0,000046.SZ,泛海控股
20180630,0,0,0.0,0,0,3,0,6,0,9.0,000046.SZ,泛海控股
20180930,0,0,0.0,10,10,2,0,6,0,28.0,000046.SZ,泛海控股
20181231,0,0,0.0,10,10,0,0,6,0,26.0,000046.SZ,泛海控股
20190331,0,10,10.0,0,10,10,4,6,0,50.0,000046.SZ,泛海控股
20190630,0,10,10.0,0,10,7,0,6,0,43.0,000046.SZ,泛海控股
20190930,0,10,10.0,10,0,5,0,10,10,55.0,000046.SZ,泛海控股
20191231,0,10,0.0,10,10,0,0,10,10,50.0,000046.SZ,泛海控股
20200331,10,0,10.0,0,10,0,0,10,10,50.0,000046.SZ,泛海控股
20200630,1,0,10.0,0,10,0,0,10,0,31.0,000046.SZ,泛海控股
20200930,6,0,0.0,10,10,0,0,10,0,36.0,000046.SZ,泛海控股
20170630,0,0,0.0,0,0,0,0,0,0,0.0,000048.SZ,京基智农
20170930,0,0,0.0,0,0,0,0,0,0,0.0,000048.SZ,京基智农
20171231,0,0,10.0,10,0,0,0,0,0,20.0,000048.SZ,京基智农
20180331,10,10,0.0,0,0,0,0,0,0,20.0,000048.SZ,京基智农
20180630,5,0,5.0,0,0,0,0,0,0,10.0,000048.SZ,京基智农
20180930,10,10,1.0,10,10,4,0,0,0,45.0,000048.SZ,京基智农
20181231,10,10,0.0,10,10,10,10,0,0,60.0,000048.SZ,京基智农
20190331,10,10,0.0,0,10,10,10,0,0,50.0,000048.SZ,京基智农
20190630,10,10,5.0,0,10,10,3,0,0,48.0,000048.SZ,京基智农
20190930,10,10,5.0,10,10,10,8,0,10,73.0,000048.SZ,京基智农
20191231,10,10,1.0,10,10,10,10,0,10,71.0,000048.SZ,京基智农
20200331,0,0,5.0,0,10,1,0,0,10,26.0,000048.SZ,京基智农
20200630,0,0,9.0,0,10,3,0,2,10,34.0,000048.SZ,京基智农
20200930,0,0,7.0,10,10,1,0,0,10,38.0,000048.SZ,京基智农
20201231,0,0,5.0,10,10,10,10,1,10,56.0,000048.SZ,京基智农
20170630,10,10,0.0,0,0,9,6,0,0,35.0,000049.SZ,德赛电池
20170930,10,10,0.0,0,0,10,4,0,0,34.0,000049.SZ,德赛电池
20171231,10,3,5.0,10,0,10,6,0,0,44.0,000049.SZ,德赛电池
20180331,10,0,3.0,0,0,10,2,0,0,25.0,000049.SZ,德赛电池
20180630,10,1,5.0,0,0,8,3,0,0,27.0,000049.SZ,德赛电池
20180930,10,10,5.0,10,9,10,7,0,0,61.0,000049.SZ,德赛电池
20181231,10,10,5.0,10,0,10,7,0,0,52.0,000049.SZ,德赛电池
20190331,10,0,5.0,0,5,5,3,0,0,28.0,000049.SZ,德赛电池
20190630,10,10,5.0,0,10,9,6,0,0,50.0,000049.SZ,德赛电池
20190930,2,7,5.0,10,10,10,8,1,1,54.0,000049.SZ,德赛电池
20191231,2,7,5.0,10,10,10,10,2,8,64.0,000049.SZ,德赛电池
20200331,0,0,5.0,0,10,0,0,4,0,19.0,000049.SZ,德赛电池
20200630,0,0,5.0,0,10,6,4,0,10,35.0,000049.SZ,德赛电池
20200930,0,0,5.0,10,10,10,8,1,10,54.0,000049.SZ,德赛电池
20201231,0,0,5.0,10,10,10,10,0,0,45.0,000049.SZ,德赛电池
20170630,10,10,0.0,0,0,0,0,7,0,27.0,000050.SZ,深天马A
20170930,10,10,0.0,0,0,0,2,7,0,29.0,000050.SZ,深天马A
20171231,10,10,5.0,10,10,0,0,7,0,52.0,000050.SZ,深天马A
20180331,10,0,1.0,0,10,0,2,7,0,30.0,000050.SZ,深天马A
20180630,10,0,3.0,5,10,0,1,7,0,36.0,000050.SZ,深天马A
20180930,10,0,5.0,10,10,0,1,7,0,43.0,000050.SZ,深天马A
20181231,10,0,7.0,10,10,0,0,7,0,44.0,000050.SZ,深天马A
20190331,0,0,5.0,0,10,0,0,7,0,22.0,000050.SZ,深天马A
20190630,0,0,3.0,0,10,0,0,7,0,20.0,000050.SZ,深天马A
20190930,3,0,5.0,10,10,0,0,10,10,48.0,000050.SZ,深天马A
20191231,0,0,7.0,10,10,0,0,9,10,46.0,000050.SZ,深天马A
20200331,0,0,7.0,0,10,0,0,10,10,37.0,000050.SZ,深天马A
20200630,0,6,5.0,0,10,0,0,10,0,31.0,000050.SZ,深天马A
20200930,0,3,3.0,10,10,0,0,10,0,36.0,000050.SZ,深天马A
20201231,0,10,5.0,10,10,0,0,10,6,51.0,000050.SZ,深天马A
20170630,10,10,0.0,0,0,9,10,3,0,42.0,000055.SZ,方大集团
20170930,10,10,0.0,0,0,10,8,3,0,41.0,000055.SZ,方大集团
20171231,0,10,5.0,10,0,10,10,3,0,48.0,000055.SZ,方大集团
20180331,8,10,7.0,0,0,2,6,3,0,36.0,000055.SZ,方大集团
20180630,0,0,3.0,10,0,4,7,3,0,27.0,000055.SZ,方大集团
20180930,4,0,3.0,10,0,3,6,3,0,29.0,000055.SZ,方大集团
20181231,0,10,5.0,10,0,10,10,3,0,48.0,000055.SZ,方大集团
20190331,0,0,10.0,0,0,0,0,3,0,13.0,000055.SZ,方大集团
20190630,0,0,5.0,0,0,0,0,3,0,8.0,000055.SZ,方大集团
20190930,0,0,5.0,10,0,0,0,10,10,35.0,000055.SZ,方大集团
20191231,0,0,5.0,10,0,0,0,10,10,35.0,000055.SZ,方大集团
20200331,0,9,10.0,0,0,0,0,10,10,39.0,000055.SZ,方大集团
20200630,0,4,3.0,0,0,0,0,10,10,27.0,000055.SZ,方大集团
20200930,0,10,1.0,10,0,0,0,10,10,41.0,000055.SZ,方大集团
20201231,0,5,5.0,10,0,0,0,10,9,39.0,000055.SZ,方大集团
20170630,10,10,0.0,0,0,0,0,6,0,26.0,000056.SZ,皇庭国际
20170930,10,10,0.0,0,0,0,0,6,0,26.0,000056.SZ,皇庭国际
20171231,10,10,9.0,10,0,0,0,6,0,45.0,000056.SZ,皇庭国际
20180331,10,0,0.0,0,7,0,0,6,0,23.0,000056.SZ,皇庭国际
20180630,10,4,5.0,0,10,0,0,6,0,35.0,000056.SZ,皇庭国际
20180930,10,6,7.0,10,10,0,0,6,0,49.0,000056.SZ,皇庭国际
20181231,10,0,10.0,10,10,0,0,6,0,46.0,000056.SZ,皇庭国际
20190331,0,0,0.0,0,10,0,0,6,0,16.0,000056.SZ,皇庭国际
20190630,1,0,0.0,0,10,0,0,6,0,17.0,000056.SZ,皇庭国际
20190930,0,0,9.0,10,10,0,0,10,10,49.0,000056.SZ,皇庭国际
20191231,0,0,10.0,10,10,0,0,10,10,50.0,000056.SZ,皇庭国际
20200331,0,0,10.0,0,10,0,0,10,10,40.0,000056.SZ,皇庭国际
20200630,0,0,10.0,0,10,0,0,10,10,40.0,000056.SZ,皇庭国际
20200930,0,0,0.0,10,10,0,0,10,0,30.0,000056.SZ,皇庭国际
20170630,0,0,0.0,0,0,0,0,0,0,0.0,000058.SZ,深赛格
20170930,0,0,0.0,0,0,0,0,0,0,0.0,000058.SZ,深赛格
20171231,10,10,0.0,10,10,3,9,0,0,52.0,000058.SZ,深赛格
20180331,10,10,5.0,0,10,3,4,0,0,42.0,000058.SZ,深赛格
20180630,10,10,5.0,0,10,0,4,0,0,39.0,000058.SZ,深赛格
20180930,10,10,3.0,10,0,0,4,0,0,37.0,000058.SZ,深赛格
20181231,0,0,9.0,10,7,0,0,0,0,26.0,000058.SZ,深赛格
20190331,0,0,7.0,0,7,3,4,0,0,21.0,000058.SZ,深赛格
20190630,0,0,7.0,1,10,0,3,0,0,21.0,000058.SZ,深赛格
20190930,0,0,7.0,10,2,0,2,0,10,31.0,000058.SZ,深赛格
20191231,0,0,7.0,10,10,0,0,1,0,28.0,000058.SZ,深赛格
20200331,0,0,10.0,0,10,0,0,3,0,23.0,000058.SZ,深赛格
20200630,0,0,0.0,3,10,0,2,0,0,15.0,000058.SZ,深赛格
20200930,0,0,0.0,10,10,0,2,0,10,32.0,000058.SZ,深赛格
20170630,10,5,0.0,0,0,5,10,9,0,39.0,000059.SZ,华锦股份
20170930,10,10,0.0,0,0,5,8,9,0,42.0,000059.SZ,华锦股份
20171231,10,2,5.0,10,10,6,10,9,0,62.0,000059.SZ,华锦股份
20180331,0,0,7.0,0,6,0,4,9,0,26.0,000059.SZ,华锦股份
20180630,0,0,7.0,0,0,2,7,9,0,25.0,000059.SZ,华锦股份
20180930,2,0,3.0,10,0,1,6,9,0,31.0,000059.SZ,华锦股份
20181231,4,0,3.0,10,10,0,2,9,0,38.0,000059.SZ,华锦股份
20190331,1,0,3.0,0,10,0,5,9,0,28.0,000059.SZ,华锦股份
20190630,8,0,5.0,0,0,0,2,9,0,24.0,000059.SZ,华锦股份
20190930,5,0,5.0,10,0,0,3,10,10,43.0,000059.SZ,华锦股份
20191231,2,0,5.0,10,10,0,1,10,10,48.0,000059.SZ,华锦股份
20200331,0,0,9.0,0,0,0,0,10,10,29.0,000059.SZ,华锦股份
20200630,0,0,5.0,0,10,0,0,10,0,25.0,000059.SZ,华锦股份
20200930,0,0,3.0,10,10,0,0,10,0,33.0,000059.SZ,华锦股份
20201231,0,0,5.0,10,0,0,0,10,0,25.0,000059.SZ,华锦股份
20170630,10,10,0.0,0,0,3,8,5,0,36.0,000060.SZ,中金岭南
20170930,10,10,0.0,0,0,3,9,5,0,37.0,000060.SZ,中金岭南
20171231,10,10,7.0,10,10,2,9,5,0,63.0,000060.SZ,中金岭南
20180331,0,10,3.0,0,10,2,10,5,0,40.0,000060.SZ,中金岭南
20180630,10,4,3.0,4,10,2,10,5,0,48.0,000060.SZ,中金岭南
20180930,10,0,5.0,10,5,0,8,5,0,43.0,000060.SZ,中金岭南
20181231,0,0,7.0,10,10,0,5,5,0,37.0,000060.SZ,中金岭南
20190331,0,0,5.0,0,10,0,4,5,0,24.0,000060.SZ,中金岭南
20190630,0,0,5.0,0,10,0,3,5,0,23.0,000060.SZ,中金岭南
20190930,0,0,3.0,10,7,0,2,9,10,41.0,000060.SZ,中金岭南
20191231,9,0,5.0,10,10,0,2,9,10,55.0,000060.SZ,中金岭南
20200331,10,0,3.0,0,10,0,0,10,10,43.0,000060.SZ,中金岭南
20200630,10,0,3.0,9,10,0,0,9,10,51.0,000060.SZ,中金岭南
20200930,10,0,5.0,10,10,0,0,9,10,54.0,000060.SZ,中金岭南
20201231,10,0,5.0,10,10,0,2,9,10,56.0,000060.SZ,中金岭南
20201231,9,0,7.0,0,0,0,2,9,0,27.0,000060.SZ,中金岭南
20170630,8,0,0.0,0,0,0,0,0,0,8.0,000061.SZ,农产品
20170930,10,0,0.0,0,0,0,0,0,0,10.0,000061.SZ,农产品
20171231,10,0,5.0,10,10,0,0,0,0,35.0,000061.SZ,农产品
20180331,0,0,3.0,0,10,0,0,0,0,13.0,000061.SZ,农产品
20180630,0,0,5.0,0,0,0,0,0,0,5.0,000061.SZ,农产品
20180930,0,10,5.0,10,10,0,0,0,0,35.0,000061.SZ,农产品
20181231,0,10,7.0,10,10,0,0,0,0,37.0,000061.SZ,农产品
20190331,10,10,0.0,0,10,0,0,0,0,30.0,000061.SZ,农产品
20190630,10,10,0.0,1,10,0,0,0,0,31.0,000061.SZ,农产品
20190930,10,10,3.0,10,10,0,0,8,10,61.0,000061.SZ,农产品
20191231,10,10,7.0,10,10,0,0,8,10,65.0,000061.SZ,农产品
20200331,10,10,0.0,0,10,0,0,6,10,46.0,000061.SZ,农产品
20200630,6,10,3.0,0,10,0,0,6,10,45.0,000061.SZ,农产品
20200930,5,10,5.0,10,10,0,0,7,10,57.0,000061.SZ,农产品
20170630,10,10,0.0,0,0,0,7,0,0,27.0,000062.SZ,深圳华强
20170930,10,10,0.0,0,0,1,8,0,0,29.0,000062.SZ,深圳华强
20171231,10,0,5.0,10,6,0,7,0,0,38.0,000062.SZ,深圳华强
20180331,10,10,3.0,0,8,3,10,0,0,44.0,000062.SZ,深圳华强
20180630,10,10,5.0,0,3,7,10,0,0,45.0,000062.SZ,深圳华强
20180930,10,10,7.0,10,0,6,10,0,0,53.0,000062.SZ,深圳华强
20181231,10,10,5.0,10,0,5,10,0,0,50.0,000062.SZ,深圳华强
20190331,10,0,3.0,0,0,0,6,0,0,19.0,000062.SZ,深圳华强
20190630,10,0,3.0,0,2,4,10,0,0,29.0,000062.SZ,深圳华强
20190930,10,0,5.0,10,10,3,10,5,10,63.0,000062.SZ,深圳华强
20191231,10,0,5.0,10,10,3,9,5,10,62.0,000062.SZ,深圳华强
20200331,5,0,5.0,0,10,0,4,6,10,40.0,000062.SZ,深圳华强
20200630,5,0,3.0,0,10,1,5,5,10,39.0,000062.SZ,深圳华强
20200930,10,0,3.0,10,0,2,6,6,10,47.0,000062.SZ,深圳华强
20201231,9,0,5.0,10,0,2,6,7,10,49.0,000062.SZ,深圳华强
20170630,8,10,0.0,0,0,7,0,6,0,31.0,000063.SZ,中兴通讯
20170930,2,10,0.0,0,0,8,1,6,0,27.0,000063.SZ,中兴通讯
20171231,2,10,5.0,10,0,6,0,6,0,39.0,000063.SZ,中兴通讯
20180331,2,0,0.0,0,10,0,0,6,0,18.0,000063.SZ,中兴通讯
20180630,0,0,10.0,0,0,0,0,6,0,16.0,000063.SZ,中兴通讯
20180930,0,0,9.0,10,0,0,0,6,0,25.0,000063.SZ,中兴通讯
20181231,0,0,3.0,10,8,0,0,6,0,27.0,000063.SZ,中兴通讯
20190331,0,8,9.0,0,10,5,3,6,0,41.0,000063.SZ,中兴通讯
20190630,8,10,7.0,0,10,2,0,6,0,43.0,000063.SZ,中兴通讯
20190930,4,10,3.0,10,1,10,2,0,10,50.0,000063.SZ,中兴通讯
20191231,1,10,3.0,10,7,10,2,0,10,53.0,000063.SZ,中兴通讯
20200331,0,0,9.0,0,7,0,1,0,10,27.0,000063.SZ,中兴通讯
20200630,1,6,3.0,0,10,1,0,1,9,31.0,000063.SZ,中兴通讯
20200930,10,0,3.0,10,9,0,0,3,10,45.0,000063.SZ,中兴通讯
20201231,7,0,3.0,10,10,2,0,3,10,45.0,000063.SZ,中兴通讯
20170630,10,4,0.0,0,0,2,0,3,0,19.0,000065.SZ,北方国际
20170930,8,10,0.0,0,0,4,1,3,0,26.0,000065.SZ,北方国际
20171231,6,0,5.0,10,10,5,1,3,0,40.0,000065.SZ,北方国际
